Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action,Color,Pred Threat,anomaly_score,is_anomaly,hour,Access Restricted Files
ISSUE-0663,KEY-0663,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Resolved,Reporter 9,Assignee 20,2023-03-04,2023-03-07 00:00:00.000000,2.9999999999999782,42.29,Medium,Operations,Steps to resolve Unauthorized Access Leading to Data Exposure,1607549.0000000002,KRI,User_53,2023-03-04 01:41:00,login,Unknown,Unknown,1654.0,26.0,17.0,6475.999999999999,73.77956717345646,5740.0,47.958,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange,3,3,False,1,True
ISSUE-0664,KEY-0664,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Open,Reporter 1,Assignee 8,2023-01-24,2025-11-23 01:08:23.556405,1034.0,63.81,Critical,C-Suite Executives,Steps to resolve Non-Compliance with Data Protection Regulations,193912.4999999999,KRI,User_92,2023-01-24 00:35:00,login,CANADA,CANADA,900.0,26.0,15.000000000000002,1675.0000000000005,29.980248310851703,5165.0,16.912,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,0,
ISSUE-0665,KEY-0665,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Closed,Reporter 10,Assignee 20,2025-09-28,2025-10-03 00:00:00.000000,5.00000000000002,72.27,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,1688951.0,KPI,User_69,2025-09-28 00:28:00,file_access,JP,JP,1884.0,26.0,13.0,3830.0,37.810230815910096,7705.0,19.804,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,0,
ISSUE-0666,KEY-0666,Insufficient Access Control Measures,1,Control Effectiveness,Low,Closed,Reporter 3,Assignee 17,2024-11-15,2024-11-16 00:00:00.000000,1.0000000000000209,68.39,Critical,Sales,Steps to resolve Insufficient Access Control Measures,871880.0000000001,KPI,User_18,2024-11-15 01:39:00,data_modification,CN,CN,1840.0,27.0,12.0,2412.4999999999995,47.44315372547975,4859.0,16.677999999999997,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,1,
ISSUE-0667,KEY-0667,Inconsistent Review of Security Policies,1,Management Oversight,High,Open,Reporter 8,Assignee 20,2023-07-01,2025-11-23 01:08:23.556405,875.9999999999999,22.020000000000003,Critical,C-Suite Executives,Steps to resolve Inconsistent Review of Security Policies,531068.0,KPI,User_56,2023-07-01 01:07:00,login,CANADA,CANADA,900.0,31.0,10.0,7684.999999999999,76.82764184936752,3851.0,9.454,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,1,
ISSUE-0668,KEY-0668,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,Resolved,Reporter 4,Assignee 3,2025-11-04,2025-11-13 00:00:00.000000,9.00000000000002,3.3400000000000007,Low,Legal,Steps to resolve Access by Unauthorized Personnel Detected,771337.5,KRI,User_99,2025-11-04 20:55:00,file_access,DE,DE,1358.0,26.0,15.000000000000002,912.5,45.95354441163156,7272.0,3.018,Low,No Action Needed | Limit Data Transfer,Green,2,2,False,20,
ISSUE-0669,KEY-0669,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Closed,Reporter 5,Assignee 7,2025-03-16,2025-03-24 00:00:00.000000,7.999999999999999,51.87,Critical,C-Suite Executives,Steps to resolve Non-Compliance with Data Protection Regulations,842379.9999999999,KRI,User_90,2025-03-16 23:53:00,data_modification,USA,USA,900.0,26.0,9.0,4005.0,48.53683175193423,6138.0,13.924,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,23,
ISSUE-0670,KEY-0670,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Closed,Reporter 6,Assignee 10,2025-04-16,2025-04-25 00:00:00.000000,9.00000000000002,38.370000000000005,Critical,Finance,Steps to resolve Successful Phishing Attempt Targeting Executives,454910.0000000001,KRI,User_24,2025-04-16 13:22:00,file_access,DE,AU,1274.0,26.0,6.0,1646.0000000000002,59.88240751798955,6513.0,12.723999999999997,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,13,
ISSUE-0671,KEY-0671,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Closed,Reporter 8,Assignee 13,2024-07-06,2024-07-09 00:00:00.000000,2.9999999999999782,31.18,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1345532.5000000002,KRI,User_43,2024-07-06 23:01:00,data_modification,Unknown,EU,900.0,26.0,15.000000000000002,3552.4999999999995,67.48375704651936,7714.0,10.286,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,23,
ISSUE-0672,KEY-0672,Inadequate Firewall Configurations,1,Network Security,Medium,Resolved,Reporter 7,Assignee 18,2024-03-15,2024-03-23 00:00:00.000000,7.999999999999999,45.08,Critical,Finance,Steps to resolve Inadequate Firewall Configurations,1270385.0,KPI,User_37,2024-03-15 02:57:00,login,EU,EU,1543.0,26.0,9.0,1425.0,71.31058347117012,5875.0,13.316,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,2,
ISSUE-0673,KEY-0673,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Resolved,Reporter 10,Assignee 16,2023-07-22,2023-07-31 00:00:00.000000,9.00000000000002,37.85,Critical,Finance,Steps to resolve Unauthorized Access Leading to Data Exposure,435027.5,KRI,User_34,2023-07-22 17:49:00,file_access,DE,DE,1185.0,26.0,18.0,2940.0,69.47244314470771,6808.0,11.27,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,17,
ISSUE-0674,KEY-0674,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,In Progress,Reporter 1,Assignee 5,2023-12-11,2025-11-23 01:08:23.556405,713.0,100.87,Critical,Finance,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,2352117.5,KRI,User_98,2023-12-11 04:10:00,data_modification,USA,Unknown,900.0,26.0,15.000000000000002,1647.5,79.19258337488193,6208.0,54.474000000000004,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,4,True
ISSUE-0675,KEY-0675,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Open,Reporter 4,Assignee 13,2024-08-22,2025-11-23 01:08:23.556405,458.0,2.0000000000000004,Low,External Contractors,Steps to resolve Delayed Patching of Known Vulnerabilities,2924120.0,KPI,User_95,2024-08-22 09:19:00,data_modification,IN,IN,900.0,26.0,10.0,3361.9999999999995,35.14744301469891,5721.0,4.1,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange,3,3,False,9,
ISSUE-0676,KEY-0676,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Resolved,Reporter 8,Assignee 5,2023-02-16,2023-02-26 00:00:00.000000,10.00000000000004,12.329999999999997,Critical,C-Suite Executives,Steps to resolve Detected Malware Infiltration in Internal Systems,251217.5000000001,KRI,User_77,2023-02-16 03:11:00,login,UK,UK,900.0,26.0,6.0,662.4999999999998,52.90231292221088,4482.0,6.616,Medium,Routine Monitoring | Limit Data Transfer,Yellow,3,3,False,3,
ISSUE-0677,KEY-0677,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Closed,Reporter 1,Assignee 15,2023-10-02,2023-10-10 00:00:00.000000,7.999999999999999,27.35,Critical,Finance,Steps to resolve Weak Cloud Storage Access Controls,790115.0,KRI,User_41,2023-10-02 21:38:00,login,CANADA,CANADA,975.0,26.0,9.0,577.5000000000003,65.41849694134507,6057.0,9.17,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,21,
ISSUE-0678,KEY-0678,Weak Authentication Protocols,1,Access Control,Medium,Closed,Reporter 3,Assignee 1,2025-11-10,2025-11-14 00:00:00.000000,4.0,52.99,Critical,IT,Steps to resolve Weak Authentication Protocols,1157697.5,KPI,User_66,2025-11-10 09:51:00,data_modification,JP,JP,1251.0,26.0,12.0,1727.5,22.67505744732172,4008.0,14.548,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,9,
ISSUE-0679,KEY-0679,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Critical,Resolved,Reporter 3,Assignee 10,2025-10-04,2025-10-14 00:00:00.000000,10.00000000000004,10.870000000000005,Critical,IT,Steps to resolve Access by Unauthorized Personnel Detected,2575130.0,KRI,User_34,2025-10-04 02:03:00,data_modification,UK,USA,1546.0,46.0,21.0,2426.0,44.053537777927126,5845.0,7.574,High,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert | Limit Data Transfer,Red,1,1,True,2,
ISSUE-0680,KEY-0680,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,In Progress,Reporter 5,Assignee 20,2024-05-13,2025-11-23 01:08:23.556405,559.0,30.549999999999997,Critical,Legal,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2021707.5,KRI,User_14,2024-05-13 00:08:00,data_modification,FR,FR,900.0,26.0,9.0,1242.4999999999995,53.91119847121234,4506.0,9.509999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,0,
ISSUE-0681,KEY-0681,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Closed,Reporter 5,Assignee 5,2025-01-06,2025-01-11 00:00:00.000000,5.00000000000002,52.03,Critical,Operations,Steps to resolve Successful Phishing Attempt Targeting Executives,1592741.0000000002,KRI,User_8,2025-01-06 15:11:00,login,IN,IN,900.0,31.0,6.0,5932.999999999999,31.49783274410995,5394.0,15.606,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,15,
ISSUE-0682,KEY-0682,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Open,Reporter 10,Assignee 7,2025-09-20,2025-11-23 01:08:23.556405,63.99999999999999,46.78,Critical,Legal,Steps to resolve Missing or Inaccurate Asset Records,1798655.0,KPI,User_5,2025-09-20 02:25:00,login,FR,FR,900.0,26.0,12.0,2977.5,48.372710596930325,6635.0,13.656,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,2,
ISSUE-0683,KEY-0683,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Open,Reporter 3,Assignee 19,2023-08-06,2025-11-23 01:08:23.556405,840.0,28.94,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,1155552.5000000002,KPI,User_60,2023-08-06 08:18:00,file_access,Unknown,Unknown,900.0,26.0,18.0,602.4999999999997,30.129384740726376,7889.0,10.088,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,8,
ISSUE-0684,KEY-0684,Supplier Security Compliance Gaps,1,Procurement Security,Low,Open,Reporter 10,Assignee 6,2025-06-25,2025-11-23 01:08:23.556405,151.00000000000003,71.84000000000002,Critical,HR,Steps to resolve Supplier Security Compliance Gaps,2076837.5,KPI,User_58,2025-06-25 15:37:00,login,USA,USA,900.0,26.0,9.0,649.9999999999998,65.06642222733295,4541.0,17.918000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,15,
ISSUE-0685,KEY-0685,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,In Progress,Reporter 7,Assignee 19,2023-08-11,2025-11-23 01:08:23.556405,835.0,58.54999999999999,Critical,C-Suite Executives,Steps to resolve Detected Malware Infiltration in Internal Systems,232289.0,KRI,User_50,2023-08-11 06:41:00,login,UK,Unknown,900.0,26.0,21.0,4949.0,42.41634817089586,6590.0,17.26,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,6,
ISSUE-0686,KEY-0686,Supplier Security Compliance Gaps,1,Procurement Security,Medium,In Progress,Reporter 9,Assignee 10,2025-11-10,2025-11-23 01:08:23.556405,13.00000000000002,82.83,Critical,Finance,Steps to resolve Supplier Security Compliance Gaps,266434.99999999994,KPI,User_57,2025-11-10 13:11:00,file_access,DE,DE,1615.0,26.0,21.0,1940.0,78.5375046967645,6517.0,21.016,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,13,
ISSUE-0687,KEY-0687,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Closed,Reporter 1,Assignee 3,2023-07-03,2023-07-06 00:00:00.000000,2.9999999999999782,53.870000000000005,Critical,Finance,Steps to resolve Missing or Inaccurate Asset Records,2994896.0,KPI,User_85,2023-07-03 21:59:00,login,Unknown,Unknown,998.0,26.0,6.0,3608.0,78.67068087149022,5237.0,15.924,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,21,
ISSUE-0688,KEY-0688,Weak Authentication Protocols,1,Access Control,High,Resolved,Reporter 4,Assignee 8,2025-01-17,2025-01-22 00:00:00.000000,5.00000000000002,45.47999999999999,Critical,Sales,Steps to resolve Weak Authentication Protocols,1648769.0000000002,KPI,User_31,2025-01-17 00:10:00,file_access,EU,EU,1379.0,26.0,6.0,989.0000000000005,36.556572580504,3739.0,13.796,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,0,
ISSUE-0689,KEY-0689,Insufficient Access Control Measures,1,Control Effectiveness,Medium,Resolved,Reporter 8,Assignee 9,2025-04-01,2025-04-02 00:00:00.000000,1.0000000000000209,66.11,Critical,External Contractors,Steps to resolve Insufficient Access Control Measures,446820.0,KPI,User_21,2025-04-01 03:54:00,login,FR,FR,1009.0,26.0,9.0,1230.0000000000002,30.73710870463916,6458.0,17.122000000000003,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,3,
ISSUE-0690,KEY-0690,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Closed,Reporter 9,Assignee 8,2023-10-09,2023-10-15 00:00:00.000000,6.000000000000041,30.98,Critical,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,363970.00000000006,KPI,User_18,2023-10-09 13:18:00,data_modification,UK,UK,900.0,27.0,21.0,7550.0,41.785902022282265,4589.0,9.396,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,13,
ISSUE-0691,KEY-0691,Inconsistent Review of Security Policies,1,Management Oversight,Low,Open,Reporter 2,Assignee 19,2024-10-11,2025-11-23 01:08:23.556405,408.0000000000001,73.08000000000001,Critical,Sales,Steps to resolve Inconsistent Review of Security Policies,207532.49999999997,KPI,User_67,2024-10-11 02:11:00,file_access,CANADA,CANADA,1491.0,26.0,21.0,659.9999999999995,74.43780102664924,6677.0,18.316000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,2,
ISSUE-0692,KEY-0692,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Open,Reporter 10,Assignee 9,2023-03-23,2025-11-23 01:08:23.556405,976.0,31.48,Critical,IT,Steps to resolve Unauthorized Access Leading to Data Exposure,1140965.0,KRI,User_67,2023-03-23 18:16:00,login,FR,FR,900.0,26.0,9.0,10019.999999999998,25.82790494108325,3826.0,9.695999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,18,
ISSUE-0693,KEY-0693,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,Closed,Reporter 6,Assignee 19,2023-05-10,2023-05-14 00:00:00.000000,4.0,100.93000000000004,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,953652.5,KPI,User_13,2023-05-10 10:27:00,login,UK,USA,900.0,27.0,6.0,1927.5,40.41244545394648,6667.0,23.536000000000005,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,10,
ISSUE-0694,KEY-0694,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,In Progress,Reporter 7,Assignee 8,2024-08-23,2025-11-23 01:08:23.556405,457.00000000000006,90.95000000000002,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,408935.0,KPI,User_38,2024-08-23 12:45:00,data_modification,AU,AU,900.0,26.0,12.0,1827.4999999999995,70.80980377029758,7799.0,22.640000000000004,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,12,
ISSUE-0695,KEY-0695,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Open,Reporter 5,Assignee 15,2025-07-09,2025-11-23 01:08:23.556405,137.0,86.44,Critical,External Contractors,Steps to resolve Incomplete Risk Management Framework,2893250.0,KPI,User_43,2025-07-09 11:32:00,data_modification,DE,DE,1123.0,26.0,10.0,7283.0,63.9822777126758,3137.0,22.838,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,11,
ISSUE-0696,KEY-0696,Weak Authentication Protocols,1,Access Control,Low,In Progress,Reporter 2,Assignee 4,2024-11-30,2025-11-23 01:08:23.556405,358.0,38.66,Critical,C-Suite Executives,Steps to resolve Weak Authentication Protocols,778037.4999999999,KPI,User_60,2024-11-30 00:01:00,file_access,USA,IN,1688.0,26.0,12.0,6792.499999999999,43.6018362892616,3068.0,11.131999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,0,
ISSUE-0697,KEY-0697,Access by Unauthorized Personnel Detected,1,Unauthorized Access,High,Closed,Reporter 8,Assignee 15,2023-06-01,2023-06-09 00:00:00.000000,7.999999999999999,15.34,Critical,HR,Steps to resolve Access by Unauthorized Personnel Detected,2764925.0,KRI,User_72,2023-06-01 12:31:00,data_modification,CANADA,CANADA,900.0,26.0,10.0,667.9999999999999,78.31031940219319,3935.0,8.117999999999997,High,Restrict User Activity & Monitor Logs | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True,12,
ISSUE-0698,KEY-0698,Inadequate Firewall Configurations,1,Network Security,Critical,Resolved,Reporter 2,Assignee 15,2023-01-28,2023-02-03 00:00:00.000000,6.000000000000041,50.12,Critical,Operations,Steps to resolve Inadequate Firewall Configurations,2835026.0,KPI,User_62,2023-01-28 00:53:00,data_modification,IN,FR,938.0,26.0,24.0,722.0000000000002,23.36146545850443,4061.0,15.224,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,0,
ISSUE-0699,KEY-0699,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Open,Reporter 6,Assignee 12,2024-12-07,2025-11-23 01:08:23.556405,351.0,2.0000000000000004,Low,Legal,Steps to resolve Incomplete Risk Management Framework,862583.0,KPI,User_48,2024-12-07 01:11:00,data_modification,IN,IN,3508.0,26.0,10.0,13255.999999999998,30.05304997279112,6993.0,4.749999999999999,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange,3,3,False,1,
ISSUE-0700,KEY-0700,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Resolved,Reporter 3,Assignee 16,2023-01-31,2023-02-05 00:00:00.000000,5.00000000000002,31.199999999999992,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,200317.4999999999,KPI,User_14,2023-01-31 13:03:00,data_modification,IN,IN,900.0,26.0,15.000000000000002,5415.000000000001,61.362288574628565,7643.0,9.74,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,13,
ISSUE-0701,KEY-0701,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Open,Reporter 9,Assignee 3,2024-12-22,2025-11-23 01:08:23.556405,335.99999999999994,78.14999999999999,Critical,Sales,Steps to resolve Non-Compliance with Data Protection Regulations,1381712.5000000002,KRI,User_10,2024-12-22 06:13:00,file_access,DE,DE,1638.0,26.0,9.0,5019.999999999999,34.5066535945495,5019.0,19.03,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,6,
ISSUE-0702,KEY-0702,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Resolved,Reporter 4,Assignee 18,2024-07-01,2024-07-05 00:00:00.000000,4.0,30.19,Critical,Finance,Steps to resolve Supplier Security Compliance Gaps,1709827.5000000002,KPI,User_23,2024-07-01 04:46:00,data_modification,Unknown,Unknown,900.0,26.0,6.0,1992.5,27.27183732433889,3140.0,9.988,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,4,
ISSUE-0703,KEY-0703,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Closed,Reporter 1,Assignee 3,2025-03-25,2025-04-04 00:00:00.000000,10.00000000000004,63.35,Critical,IT,Steps to resolve High-Volume Distributed Denial-of-Service Attack,285162.5,KRI,User_72,2025-03-25 10:05:00,data_modification,IN,IN,900.0,26.0,12.0,1810.0,44.51323440046976,4948.0,16.07,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,10,
ISSUE-0704,KEY-0704,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,Closed,Reporter 3,Assignee 13,2023-03-28,2023-03-31 00:00:00.000000,2.9999999999999782,60.25,Critical,External Contractors,Steps to resolve Access by Unauthorized Personnel Detected,1603607.5,KRI,User_34,2023-03-28 08:03:00,data_modification,FR,FR,1389.0,36.0,12.0,6065.0,72.26536867086327,3462.0,15.2,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,8,
ISSUE-0705,KEY-0705,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Open,Reporter 10,Assignee 11,2024-07-14,2025-11-23 01:08:23.556405,497.0,76.91999999999999,Critical,External Contractors,Steps to resolve Insufficient Coverage in Annual Risk Assessment,2226355.0,KPI,User_32,2024-07-14 08:56:00,file_access,AU,AU,900.0,26.0,9.0,649.9999999999998,58.26617620842804,6993.0,18.934,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,8,
ISSUE-0706,KEY-0706,Outdated Operating System Components,1,System Vulnerability,Low,Resolved,Reporter 8,Assignee 16,2024-08-30,2024-08-31 00:00:00.000000,1.0000000000000209,46.19,Critical,External Contractors,Steps to resolve Outdated Operating System Components,549017.4999999999,KPI,User_17,2024-08-30 15:12:00,login,CANADA,CANADA,1964.0,26.0,15.000000000000002,1577.5,68.2119180472423,3620.0,12.387999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,15,
ISSUE-0707,KEY-0707,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,In Progress,Reporter 10,Assignee 14,2024-02-12,2025-11-23 01:08:23.556405,649.9999999999999,53.69,Critical,Legal,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2045487.5,KPI,User_20,2024-02-12 16:23:00,login,UK,IN,900.0,26.0,15.000000000000002,2997.4999999999995,40.57756077788646,6899.0,15.037999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,16,
ISSUE-0708,KEY-0708,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Open,Reporter 10,Assignee 11,2023-08-12,2025-11-23 01:08:23.556405,834.0000000000001,40.13,Critical,External Contractors,Steps to resolve Detected Malware Infiltration in Internal Systems,2706833.0,KRI,User_36,2023-08-12 21:37:00,file_access,USA,USA,1787.0,26.0,10.0,3064.9999999999995,73.3189801399509,5750.0,13.576,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,21,
ISSUE-0709,KEY-0709,Access by Unauthorized Personnel Detected,1,Unauthorized Access,High,Resolved,Reporter 2,Assignee 18,2024-09-06,2024-09-16 00:00:00.000000,10.00000000000004,31.89,Critical,Legal,Steps to resolve Access by Unauthorized Personnel Detected,2487140.0,KRI,User_1,2024-09-06 10:11:00,file_access,CN,USA,1045.0,26.0,6.0,845.0000000000003,26.14725263146465,4919.0,11.278,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,10,
ISSUE-0710,KEY-0710,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Closed,Reporter 9,Assignee 5,2023-09-09,2023-09-10 00:00:00.000000,1.0000000000000209,76.61,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2235311.0,KRI,User_87,2023-09-09 09:44:00,login,DE,DE,1046.0,26.0,10.0,2375.0000000000005,20.085894783726097,4339.0,19.822000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,9,
ISSUE-0711,KEY-0711,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,Resolved,Reporter 7,Assignee 12,2023-12-06,2023-12-10 00:00:00.000000,4.0,46.690000000000005,Critical,Sales,Steps to resolve Incomplete Risk Management Framework,2418352.5,KPI,User_48,2023-12-06 02:19:00,file_access,IN,IN,1237.0,26.0,12.0,4617.5,39.63002901151367,7933.0,13.438,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,2,
ISSUE-0712,KEY-0712,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Open,Reporter 9,Assignee 1,2023-02-09,2025-11-23 01:08:23.556405,1018.0,52.51,Critical,C-Suite Executives,Steps to resolve Insufficient Access Control Measures,1024382.0,KPI,User_51,2023-02-09 13:37:00,file_access,FR,FR,1348.0,26.0,3.0,701.0000000000002,77.40074823345788,5826.0,15.852,Critical,Immediate System-wide Shutdown & Investigation | Limit Data Transfer,Dark Red,0,0,False,13,
ISSUE-0713,KEY-0713,Supplier Security Compliance Gaps,1,Procurement Security,High,Resolved,Reporter 10,Assignee 2,2024-09-13,2024-09-23 00:00:00.000000,10.00000000000004,57.21,Critical,Operations,Steps to resolve Supplier Security Compliance Gaps,706775.0000000001,KPI,User_6,2024-09-13 01:12:00,login,UK,UK,900.0,26.0,3.0,7637.000000000001,63.45360664394786,7767.0,16.442000000000004,Critical,Escalate to Security Operations Center (SOC) & Block User | Limit Data Transfer,Red,0,0,False,1,
ISSUE-0714,KEY-0714,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Resolved,Reporter 8,Assignee 2,2023-01-02,2023-01-10 00:00:00.000000,7.999999999999999,58.49,Critical,IT,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1939805.0,KRI,User_23,2023-01-02 05:12:00,data_modification,EU,EU,1237.0,26.0,13.0,518.0,49.9097698950553,3714.0,17.098,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,5,
